# Token pairs extracted from pools.csv
# Format: token0,token1
0x675b68aa4d9c2d3bb3f0397048e62e6b7192079c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x677dfb54592e40d569b31be959c2d83ae18d9ab7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6810e776880c02933d47db1b9fc05908e5386b96,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x6810e776880c02933d47db1b9fc05908e5386b96,0xdac17f958d2ee523a2206206994597c13d831ec7
0x683c8e87e74f3f8f27c0d2ebd4350fe4dba814ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x68511e03a163775a3109885b254d977df46caa28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x68749665ff8d2d112fa859aa293f07a622782f38,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x68749665ff8d2d112fa859aa293f07a622782f38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x68749665ff8d2d112fa859aa293f07a622782f38,0xdac17f958d2ee523a2206206994597c13d831ec7
0x69004f3c947c79af3c5c77faa31f00f68b5db743,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69006dbed28534cad21e5790405d28085b5d1320,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6900ac9dc986bd7a6833f6084bccbc8c06374d66,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6901075c6a11981d3f8a7280ce62a13a9f08c893,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69013ba30a0cf77b1da9491923c8cbcf0e535aa3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690149aa87ff37e45de26f3dc1b0efe749967aa0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69017bfdb02d9b8663057e66c57901fc97794806,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6901b2bf85a0a208f0aa5ba16d1df158c7023e6d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69025e543a167b12ab031a2e6bc0b34509c2a765,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690281766a6641d878483cc354c0bd23bcffd9ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6903fefb2926a89a8b3d85f8af3c344d2446b7b9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69046cda892f6bae3b218e97ec79f0f7c0664d22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6904790a3a2002e851de2921726d7d6eb0edb4ee,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69048d44017fd12cacf642115e86632cae8bd7bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6904f253ce8f946b939656e80a2e7158cce32db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69053df3daefbf0f2c58bf3f84730a89c9e4c9e5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69078b4d4ef3cf601407a8979c9a96fef951876e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6907a11386d1c3e6c594d4efde4fd8961d67a436,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690865fee9bfd7184455491facb4c391301a972a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6908bc38c91a0eb1716316572466ba82f9898a5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6908bce10c323f9a22b2ac3f366643f18d423407,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690940796170fd89b587574d655ca5480502c812,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690a11de2894e38396b75add8daf9008808660cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690b10924968535808380ace933bf5aacb1251ff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690b6fe9331485eda977d9694adcfea7d1a43bd7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690c3ff616523b0efb4cdcf91c631614ec16ba71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690e5d91a2c5fdf5cf63329b8b6529ebbe410f32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690f1eef8acead09ac695d9111af081045c6d5b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x690fa574ad0c73e3cf7a9854f68aaeb180008e44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69118c024dabe51be0aba105fdd17e5f7c206549,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6911dedc1461945969c82dd2dace0747c120c9cf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69137fbfa4de7f6fbc3f12c71a8ecdef93d280b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69141252d1a3e679195a5eb7c98c26b50773ad9e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x691447369d465f8670dda6eb7a0cf647129f33d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6914757cbfc7a8bda05693df55141e3f5a0a89b3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6915d60192c303fc7b5be8e10382790af7a82e6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6917037f8944201b2648198a89906edf863b9517,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x69185efceda8617987c10a7b4cb6961fdca0e76e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x691905e8b95efb4e8bdd65f4ce604c6d6269aa31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x691953cff9b3a555ab7c10877e715162d46d22b8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x691bbc56a92807c1148ef6f27c23ff12708bf9a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x691dec28cd2b9c6c3bc493ea23c321a0f6466f0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692041bb5572dde7917b42213069f58765be3df2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692129946a07b3cc9763b3cf804db57b382e4bb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6921bf880cb3e4cb857be58ef9b8de2dc803a82a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6922841a56fccd161094de8cb1232913584c5041,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6922e9833f6b5729847acd192c011618b203e414,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692353f0bebb3e53301b626edb10eee6040b45fe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692506209996b3f2c67587fc2e80ee202d87c9be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69252c98fa69386efb0414dc66793c19b557b4b5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6925c55fada1957b9dce0221cf74f567b7f11764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69275c5692301a49f03e869820cbea37bd47f3d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6928e45ed428ce8d4bfb475e3722fd52c4361f5d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69292f84433320047cda528b24d7d6b7e6697892,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692a72153f4d47f9addddbc6bdfd0b645cffd2fb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692a8dafd741428e0eb070bd153a14fb245dd7e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692b8ccb7a61e5fda58d0c61a0077ae87b934a20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692d0987bcfb12494e1708cf48baa94e2bfa27c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692d0f7b4409c7c0147207ccba872126514c1f7d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692d6875dfc892c29b2fd74423be79a283f5ec3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692d960b2b0f3a1c496c035f24d3f514efa81158,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692d97c2243f28b0117b8210d1f3dfc4ebb35faa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692e1ff13899ff9aff8ea4b0117f28e2626aabd8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692ecdf18d9dda3fcb7b48ba6be8ef49ec185594,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692f2da8cc325b8f5ff3b4c0a13995307a9d0de0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x692faadf56386b4f7659f085ef576604783a74c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6931d1e522f4376025b143ec51ad423e77372d1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69329917ff50a73c4b38a53a1fe611aaf685fac6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6934333f595c5847a76502a47166ba3d2853ea8d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693475ad37e34017806dbb7898cb943679a1819c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6934e1e05b51dfa529070811188b26f2ac80ff6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69356cc4cf36b4b327cea40d4e136c96d002b384,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69357982a82e27534eaa8eeae9d1558327929cbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6935831c485dada706065d550fceaadb0605d6dd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6935b052c7560a90f493a8d2b5101f0bcdbc1d2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69363d1d3d7dd79f36e71cd7939c22fee9694182,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693669b8f15bb317603d0a36427cd9c29982d5a6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69374d0ca090c702793dccd1cd98a9232ad95cd0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6937b27cbf746233d351d47e37da74b4e5e43847,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69396bdc0e43abe8a25f12d9558c0b58b97b5e51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69399dd443455bd2168840c4a689acd56bd661e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693a8955d8fe63a4e57f041810de3eb69e156acd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693b5b6664efd45efce82a3b3d3338bb5b2656b4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693c308e1c3d3a175467875d686759ffb711ed95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693e2e1eca110f813a50bbccc22327166ccf45f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693e79ae35ba6c2eaff1b7e9e3ac4d1e31daad42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693ee9520888782b074cd4a17b9850792995fbb1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693f6b3f6dcb9c2bf9e92c27b446e8b0e03899ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x693f930f86edcd0378128cc7e3d2adc0cb73d24f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6940b9fd8a10d4b5f0816f6add62437d4f78a46c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6940c2aab4284477b46d7565ba7db05d8edc873e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6940c3886dca6eeffb85358929a103be45660e57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6940e539c78ff38072ff4cf3f5c9927986b88fa6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69411fc055800d51483713767b63664657dbc6f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69418c0f5f0f6ee460c18c52de9fe70dee24dd2c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69420bb3b07cd7cda30d589e0f6563ced3669420,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6943621f9e356cf3b44f95ec0dc83ce7b63dc3ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694507ec625d838bcf22e7ee27284ba6c259a8d4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69453304259871a956377439a21533066ec2c384,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6945371a51e8d9be494862231c0cb75793a13180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6947757693ba72a527979675d904bcf6cd05ebe0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6947900c798539aae454449c293d789c74ff59c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6948151a763c60a802a3f9cbcfab83084f86b9d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6948e389e6f1124bc0ce143fd33546cade3a192c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6949dfe04db63705a0004aea89e7195dfd2bb4d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694c1c92b17963b5b0b86ad9934a8694455d46cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694cd95bf3c40eb87488fbdebf93a574f5a90c6e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694d034479744f60cda9bfe070b6782d4f775195,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694d36182dea1920b82070e53495dabb078ca2ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x694eb1b73f382f20d640ea469f23c5f2a8f1e89f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6954f1c0ef831ee014bd30f904acbe5d0102524c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69566ac9f8c975e2e58bf753e50dcc4be3af00c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6957757cbc99eb2dc7dc012c86af317e54178af8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6958c870a6d9a7a7cca58fede8acfdf1280c12d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695906114fe57e2d929fe0e65b9d5ba6ba1dc17e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695964c25decccb49ee0d0afb0c41c97d9a7f88e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69597790ef07c1b1fc1bf2858d9e69b9b194317c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6959c21cb62bca90f305198507e797fb1906ef61,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695a3cc204ad86493425425e531584a5a9e21670,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695aea987bab4ea6a9d4433246aa850f30c9633a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695b1aae6e223ad1a720a7b2d1ebb084097458fc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695b1e329279cd23976067866004a5847dd2f5d9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695c7c5b3df905cce88cc71d99514ad3c0a86797,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695e992e8e9ee1a51e2f256df3137a77f0bd30d3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x695f50ed6f2fb0a1ad8ad8341a977b686b54c72d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696033ee55bd0e602ec69c66f0a5dddf0d645a2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6960b235575f0e29b8c02485351b23ec68bed560,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6960e9ca4c2f64ff85dad04ecbd1100b2a5a1ae8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696177c81b40007d03c25139021186ed890ae557,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6962d88a48c15783d1a623cf4ce8cb67703bffc1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6962e0f7946e8b985358d57fca3b547b6b1ef463,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6963912864253164965e8f62185dc027da19846e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6963c0f49ad1447d18adac1696f4da456763acf2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69642ad8c75764df148fed91df52138647db059a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69644da27da68bd8fa5048aca9fd4bebc985df85,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69647d6237ae6ad8a273cac6c937befc79276a3b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69648d7da7da26e8104508bf550ce49de44ecdaf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696497b862c49d8da707a113058ee8e57af43908,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696533e8ce6367a2baf7ce3c121464c2032bb76c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69654cdd860a304b667278f1a5d09c87bb592c31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69664d6b9dd24b3a3b95906f050cb4e54d4d2a37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6967277314d9331e855d3d326a0234090b16455b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6967bad33e79bd96827dba3009b3cb393f94985e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69684f7e5a5d05d191c892746ff012059ad82edf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6969c17dadc8a84c1746be9b24ca6268e5c32192,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696aaa75d559eadbba29f44e1555c71429383630,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696b88c525f89549e7fe71c65f7b7304af9d6b9f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696bb29dc3d7120fd6e9a9dcd40fd9c08b1eacca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696bfefad634e55f22d4afa2ec9a5e3a535a4a57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696e2fce2e2b911568ccf576c72e195da42a0bed,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x696f259074df723a9816aa7f3b028a3fb2adc12b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69702064a368a4699fb61221294bb75342d890f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697041fb70d342a9e813c3b83748cc6d2c3493bd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6970765314f26fbb929d7dbe61c3b87a362425ea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69708108d6e8ab2234d73a79c54f3bedc78a41a1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697132d70da864ea4524f5f30b5d2db60310ad69,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6972d063b0573d2913301dd16d97f061f8e1a90d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6975e226a8d36813a36521b59ba0ef59b8986e9d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697631dde68cc858a7ef46f89af569390e5eeb6d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6976604fa4b4b59ba55a83134e7569f7b383a6b4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6976645c908f70edee6bc6a9ea20165788639263,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6976a957e82487e88f703c17c4a263fe0e26f32c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69793f41a3a652bf132859555aed027710d6b128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69795179311b2228869889ac05455a8dc7fd9ce9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6979c69c54c18ae409743dfe554b7e2e4240e11e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697a3bf5626aed2f570430248e05f5a352bf76a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697b353ae3dca55d30a8f1eb2121e6ac10900433,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697bbb494ec51760a84562f4baf56b66bb37ad73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697c978ad22bec524d5e8533a3fcf7a5d0ae30b5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697ec0ebd3e5602ed4fb13261990387db173e9dc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697f4f1a5ff64dd9e857ec2e583c1ad9f140891f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x697fe90c93a1cd85af961f3fd257998fce6d48d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698149316d6adffde6c07191b161da9aa9bacbed,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6982508145454ce325ddbe47a25d4ec3d2311933,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6982508145454ce325ddbe47a25d4ec3d2311933,0xd64820317d3ec0caf139b69ff77a4bca5a26b020
0x6982508145454ce325ddbe47a25d4ec3d2311933,0xdac17f958d2ee523a2206206994597c13d831ec7
0x6984e95085bead63b79b1ed1824fe92ddaf67873,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69850fe3e601ba0523105b303e16add819e87375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6985884c4392d348587b19cb9eaaf157f13271cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6985a2584ec2011441532f150e687e4aa594358a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6986c9f465f73141c776e940ea444be646cf0552,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6986f79b001c4d60ca2b34cf0ead45b872fef90a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6988d782ab898c7b392ce30369054771772ff2e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698ae5cce07651a9c8ecf5f62a95163e97b3ed93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698b677277782da33ded4aa7c3c466c6767867ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698cf6c261f90435a5dec18e93e96a68388cf994,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698dc842a515c5d435b9ffb03b42afd9a7cd417d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698e840f396d2a17b164fc4f237b49d50ac20ebe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x698f45b6e29ec6bdec41afcfd099d4e1e6704cab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69905807639e174d6f3793808b6e80bf477dc7b9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6991684898e615b624b88441c5b58c12d584e1df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69932a2cfc851d3ac9f9bef63a4b22ac8280fcc1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6993dc0650b784fe7f8fe3a4cd9b6fbe0a118de0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6994f67f6502d7b726487ef4ba7cb5691e1e2b0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6996383b3ddbeb525cf6547e7ec2d9fa191d85ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69970341be346449695f7ad4d5c3aa97656f014d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699a67db52adabcecde7c32d91e17b2e34afc138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699cf5d492b9acd11eccff854b08e03faaee11bf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699da7cee9da7b0d614e6d1c2aa85e1d18bcd0fc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699da7deb080c6731a8ba7e0e1e2169e3f6e1e50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699e12cb4f1ffedf7e13a72a6fac6867a3a57dc6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x699f088b5dddcafb7c4824db5b10b57b37cb0c66,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x699f39766a33ecfd3f3e7066ee98cd534c60c466,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a082525d5b597b7f7dd745332ad1341bd8ff76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a0b145ad82c4ef023043112df858f9cfa399f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a12d3724e0bcb037106db2b0b351d54dbbdb9c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a36ba0d4bc96876ed0342fc6aea1118ee83b7f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a38908057d48fa6f38aa3ed1ba54b4ba520e94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a40103c09f037a624f5dfc0bb49bc0414e2d0c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a4095c3ec99c294cfa312e46247e312098fcbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a490b9df5da0c5878220d2b29ae4a54ce2169c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a5d93e65e6f863f58ef1f052b0e1803426f980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a8ccd71effcdb3279060b5e75b95663025793f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69a9f09c8038a7886287292f51417fe0f74df3d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69aa183388fbfa0a562c4b7e543880081d898112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69aaddef44e99ca72714a75d36aee483a1eacee7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
